 9486047,    40,  9121,   340,  3526,   142
 9496049,    35,  9106,   336,  3495,   134
 9506047,    30,  9090,   332,  3473,   129
 9516049,    25,  9070,   327,  3455,   125
 9526048,    20,  9050,   323,  3448,   123
 9536049,    15,  9030,   318,  3428,   118
 9546049,    10,  9014,   314,  3398,   111
 9556049,     5,  9001,   311,  3367,   104
 9566048,     0,  8978,   305,  3348,    99
 9576048,   355,  8955,   300,  3328,    94
 9586048,   350,  8932,   294,  3306,    89
 9596048,   345,  8900,   286,  3291,    85
 9606048,   340,  8880,   281,  3264,    79
 9616048,   335,  8864,   278,  3242,    73
 9626049,   330,  8851,   274,  3221,    68
 9636049,   325,  8834,   270,  3211,    66
 9646047,   320,  8805,   263,  3202,    64
 9656049,   315,  8776,   256,  3184,    59
 9666048,   310,  8752,   250,  3163,    54
 9676050,   305,  8733,   246,  3145,    50
 9686049,   300,  8707,   240,  3124,    45
 9696048,   295,  8674,   232,  3099,    39
 9706049,   290,  8642,   224,  3077,    33
 9716048,   285,  8621,   219,  3048,    26
 9726047,   280,  8609,   216,  3031,    22
 9736049,   275,  8587,   211,  3006,    16
 9746047,   270,  8563,   205,  2992,    13
 9756047,   265,  8542,   200,  2979,    10
 9766050,   260,  8529,   197,  2972,     8
 9776050,   255,  8519,   194,  2955,     4
 9786050,   250,  8504,   191,  2931,   358
 9796050,   245,  8488,   187,  2911,   353
 9806050,   240,  8465,   181,  2886,   347
 9816049,   235,  8441,   175,  2857,   340
 9826049,   230,  8422,   171,  2826,   333
 9836049,   225,  8407,   167,  2805,   328
 9846048,   220,  8388,   162,  2777,   321
 9856048,   215,  8372,   159,  2744,   313
 9866048,   210,  8357,   155,  2711,   305
 9876048,   205,  8336,   150,  2686,   299
 9886048,   200,  8314,   145,  2679,   297
 9896050,   195,  8294,   140,  2668,   295
 9906048,   190,  8276,   135,  2644,   289
 9916050,   185,  8265,   133,  2619,   283
 9926049,   180,  8242,   127,  2597,   277
 9936050,   175,  8221,   122,  2576,   272
 9946047,   170,  8196,   116,  2558,   268
 9956049,   165,  8174,   111,  2538,   263
 9966050,   160,  8155,   106,  2514,   257
 9976048,   155,  8141,   103,  2493,   252
 9986049,   150,  8122,    98,  2478,   249
 9996049,   145,  8097,    92,  2470,   247
10006049,   140,  8062,    84,  2460,   244
10016048,   135,  8033,    77,  2439,   239
10026048,   130,  8020,    74,  2415,   233
10036048,   125,  8003,    69,  2393,   228
10046048,   120,  7979,    64,  2369,   222
10056050,   115,  7949,    56,  2343,   216
10066047,   110,  7919,    49,  2325,   212
10076050,   105,  7891,    42,  2305,   207
10086049,   100,  7876,    39,  2285,   202
10096048,    95,  7858,    34,  2269,   198
10106048,    90,  7836,    29,  2251,   194
10116048,    85,  7818,    25,  2239,   191
10126047,    80,  7804,    21,  2230,   189
10136049,    75,  7792,    18,  2212,   184
10146047,    70,  7778,    15,  2187,   178
10156049,    65,  7760,    11,  2161,   172
10166050,    60,  7744,     7,  2141,   167
10176048,    55,  7719,     1,  2115,   161
10186050,    50,  7695,   355,  2088,   154
10196048,    45,  7674,   350,  2058,   147
10206050,    40,  7658,   346,  2025,   139
10216048,    35,  7643,   342,  1985,   129
10226050,    30,  7622,   337,  1960,   123
10236048,    25,  7601,   332,  1953,   122
10246049,    20,  7580,   327,  1942,   119
10256049,    15,  7560,   322,  1925,   115
10266049,    10,  7544,   318,  1903,   110
10276049,     5,  7535,   316,  1879,   104
10286049,     0,  7517,   312,  1858,    99
